event_id,heart_rate,timestamp,avg_heart_rate,total_elapsed_time,altitude,total_distance,avg_running_cadence,total_calories,avg_speed,max_speed,total_ascent,total_descent,max_heart_rate
1,143.0,2017-09-21T21:25:38Z,134.0,485.94,182.4,1609.34,80.0,78.0,13.563011338582678,15.4836,59.0,64.0,148.0
1,154.0,2017-09-21T21:32:15Z,151.0,397.761,175.79999999999995,1609.34,80.0,82.0,13.563011338582678,15.3828,33.0,40.0,158.0
1,156.0,2017-09-21T21:39:29Z,153.0,433.472,199.0,1609.34,80.0,89.0,13.563011338582678,14.3784,60.0,45.0,159.0
2,143.0,2017-09-22T17:37:07Z,150.0,460.212,178.20000000000005,1609.34,81.0,97.0,13.0402471524801,14.9472,108.0,116.0,168.0
2,155.0,2017-09-22T17:44:18Z,154.0,431.588,187.0,1609.34,81.0,102.0,13.0402471524801,14.58,59.0,54.0,165.0
2,158.0,2017-09-22T17:51:42Z,159.0,444.311,186.4,1609.34,81.0,108.0,13.0402471524801,13.302,21.0,19.0,164.0
3,139.0,2017-09-23T14:04:49Z,131.0,424.11,172.0,1441.9,82.0,81.0,13.428711320754717,15.0804,64.0,123.0,144.0
3,151.0,2017-09-23T14:09:14Z,141.0,264.449,180.6,639.96,83.0,29.0,13.428711320754717,17.197200000000002,17.0,19.0,157.0
3,154.0,2017-09-23T14:11:44Z,155.0,150.376,175.79999999999995,617.23,82.0,36.0,13.428711320754717,19.1124,15.0,17.0,160.0
3,156.0,2017-09-23T14:14:22Z,157.0,157.872,176.0,637.15,82.0,38.0,13.428711320754717,15.4512,18.0,19.0,161.0
3,158.0,2017-09-23T14:17:05Z,160.0,162.785,175.39999999999998,659.14,83.0,40.0,13.428711320754717,15.7212,16.0,14.0,164.0
3,160.0,2017-09-23T14:19:44Z,161.0,158.76,178.79999999999995,638.44,82.0,39.0,13.428711320754717,15.4512,24.0,23.0,165.0
3,160.0,2017-09-23T14:22:23Z,162.0,159.043,173.60000000000002,624.94,82.0,39.0,13.428711320754717,15.2496,19.0,24.0,165.0
3,163.0,2017-09-23T14:24:53Z,164.0,150.896,169.60000000000002,605.87,82.0,38.0,13.428711320754717,17.2332,20.0,26.0,168.0
3,163.0,2017-09-23T14:27:32Z,165.0,158.621,172.20000000000005,632.11,81.0,40.0,13.428711320754717,15.217200000000002,27.0,24.0,168.0
3,163.0,2017-09-23T14:30:13Z,166.0,161.128,171.79999999999995,621.49,81.0,41.0,13.428711320754717,14.7816,21.0,21.0,168.0
3,164.0,2017-09-23T14:32:46Z,167.0,152.661,179.60000000000002,610.82,82.0,39.0,13.428711320754717,15.4188,24.0,15.0,171.0
3,154.0,2017-09-23T14:46:54Z,145.0,133.658,174.60000000000002,503.47,83.0,25.0,13.428711320754717,14.7816,24.0,20.0,158.0
3,158.0,2017-09-23T14:49:17Z,158.0,142.408,167.60000000000002,537.99,82.0,34.0,13.428711320754717,14.5116,24.0,29.0,161.0
3,160.0,2017-09-23T14:51:45Z,160.0,148.645,171.39999999999998,534.88,82.0,36.0,13.428711320754717,14.2092,30.0,30.0,165.0
3,162.0,2017-09-23T14:54:10Z,163.0,144.476,171.60000000000002,534.4,83.0,36.0,13.428711320754717,13.9752,30.0,28.0,167.0
3,164.0,2017-09-23T14:56:34Z,164.0,144.292,171.20000000000005,542.29,82.0,36.0,13.428711320754717,18.1044,29.0,29.0,167.0
3,167.0,2017-09-23T14:58:54Z,167.0,140.296,182.6,525.63,83.0,35.0,13.428711320754717,18.072,21.0,12.0,170.0
3,165.0,2017-09-23T15:01:13Z,167.0,139.073,176.79999999999995,522.98,83.0,35.0,13.428711320754717,18.1404,21.0,26.0,170.0
3,169.0,2017-09-23T15:03:32Z,168.0,138.938,172.0,528.62,82.0,36.0,13.428711320754717,14.8788,19.0,25.0,172.0
3,171.0,2017-09-23T15:05:50Z,170.0,138.08,173.79999999999995,529.71,83.0,36.0,13.428711320754717,18.2736,27.0,24.0,173.0
3,177.0,2017-09-23T15:07:34Z,177.0,103.909,181.20000000000005,513.54,86.0,28.0,13.428711320754717,22.9104,22.0,16.0,179.0
4,138.0,2017-09-24T15:43:13Z,150.0,503.55,176.79999999999995,1609.34,80.0,95.0,12.51918141913488,14.7816,30.0,106.0,170.0
4,147.0,2017-09-24T15:50:23Z,146.0,429.883,198.6,1609.34,81.0,93.0,12.51918141913488,14.1768,76.0,48.0,151.0
4,153.0,2017-09-24T15:57:35Z,150.0,432.104,191.20000000000005,1609.34,80.0,97.0,12.51918141913488,13.7376,39.0,47.0,156.0
4,160.0,2017-09-24T16:05:06Z,154.0,451.103,184.20000000000005,1609.34,80.0,104.0,12.51918141913488,13.2012,26.0,34.0,161.0
4,159.0,2017-09-24T16:12:49Z,158.0,461.488,179.20000000000005,1609.34,80.0,110.0,12.51918141913488,12.6648,23.0,29.0,160.0
4,141.0,2017-09-24T16:22:47Z,152.0,598.622,178.0,1609.34,82.0,84.0,12.51918141913488,13.6728,34.0,51.0,168.0
4,147.0,2017-09-24T16:31:50Z,143.0,543.185,179.60000000000002,1609.34,82.0,79.0,12.51918141913488,12.8664,11.0,9.0,151.0
4,148.0,2017-09-24T16:39:36Z,148.0,466.671,175.20000000000005,1609.34,82.0,93.0,12.51918141913488,12.7656,23.0,26.0,152.0
4,146.0,2017-09-24T16:47:41Z,147.0,484.992,197.20000000000005,1609.34,82.0,88.0,12.51918141913488,12.7656,68.0,53.0,151.0
4,148.0,2017-09-24T16:55:40Z,147.0,478.081,194.6,1609.34,82.0,84.0,12.51918141913488,12.8988,128.0,122.0,150.0
5,153.0,2017-09-25T23:47:33Z,162.0,496.319,179.60000000000002,1609.34,82.0,109.0,13.098887296416938,14.1768,155.0,152.0,170.0
5,156.0,2017-09-25T23:54:43Z,152.0,431.095,174.60000000000002,1609.34,83.0,105.0,13.098887296416938,14.2776,47.0,53.0,168.0
5,164.0,2017-09-26T00:01:39Z,161.0,415.208,181.6,1609.34,84.0,106.0,13.098887296416938,14.7816,24.0,18.0,170.0
6,156.0,2017-09-27T23:54:36Z,137.0,373.774,172.20000000000005,1301.67,82.0,65.0,14.83615976529757,15.3504,13.0,60.0,159.0
6,129.0,2017-09-28T00:11:10Z,123.0,993.306,174.0,979.22,80.0,51.0,14.83615976529757,14.076,18.0,24.0,156.0
6,167.0,2017-09-28T00:18:16Z,164.0,236.101,173.60000000000002,1300.6,86.0,46.0,14.83615976529757,20.556,11.0,13.0,178.0
6,165.0,2017-09-28T00:25:21Z,159.0,424.792,177.0,1273.92,84.0,59.0,14.83615976529757,20.120400000000004,23.0,24.0,171.0
6,173.0,2017-09-28T00:32:27Z,162.0,426.351,172.79999999999995,1291.01,83.0,60.0,14.83615976529757,20.322,15.0,15.0,173.0
6,169.0,2017-09-28T00:39:30Z,163.0,423.254,171.0,1295.57,84.0,58.0,14.83615976529757,21.1284,22.0,26.0,173.0
6,158.0,2017-09-28T00:47:58Z,141.0,486.97,161.79999999999995,428.87,83.0,15.0,14.83615976529757,18.7092,6.0,6.0,158.0
6,164.0,2017-09-28T00:49:30Z,162.0,92.186,161.20000000000005,432.63,82.0,19.0,14.83615976529757,17.0316,5.0,6.0,166.0
6,166.0,2017-09-28T00:50:59Z,164.0,88.798,158.60000000000002,439.25,82.0,22.0,14.83615976529757,18.4428,2.0,7.0,166.0
7,160.0,2017-09-29T23:34:28Z,128.0,305.563,173.60000000000002,1078.55,81.0,55.0,13.44711829787234,18.6084,23.0,123.0,160.0
7,156.0,2017-09-29T23:36:13Z,155.0,105.632,171.0,424.44,80.0,25.0,13.44711829787234,14.8788,7.0,7.0,163.0
7,147.0,2017-09-29T23:39:42Z,149.0,208.419,177.60000000000002,862.57,81.0,47.0,13.44711829787234,15.9876,12.0,6.0,159.0
7,148.0,2017-09-29T23:41:25Z,149.0,103.07,172.0,424.17,81.0,24.0,13.44711829787234,15.3828,2.0,7.0,151.0
7,145.0,2017-09-29T23:50:20Z,147.0,432.752,172.20000000000005,1609.34,81.0,98.0,13.44711829787234,15.5844,29.0,22.0,152.0
8,153.0,2017-09-30T15:59:42Z,155.0,419.181,173.79999999999995,1609.34,82.0,94.0,14.02158129496403,17.4996,42.0,68.0,170.0
8,154.0,2017-09-30T16:06:39Z,151.0,416.123,185.4,1609.34,81.0,100.0,14.02158129496403,14.7132,55.0,44.0,156.0
8,153.0,2017-09-30T16:13:28Z,152.0,409.499,179.20000000000005,1609.34,82.0,98.0,14.02158129496403,14.8464,21.0,27.0,156.0
8,155.0,2017-09-30T16:20:14Z,154.0,405.841,180.4,1609.34,81.0,98.0,14.02158129496403,15.217200000000002,24.0,21.0,158.0
9,163.0,2017-10-01T13:11:26Z,158.0,457.392,193.6,1609.34,83.0,94.0,12.05757559322034,20.9268,220.0,189.0,170.0
9,142.0,2017-10-01T13:19:33Z,150.0,487.164,186.20000000000005,1609.34,82.0,99.0,12.05757559322034,14.7816,244.0,251.0,164.0
10,164.0,2017-10-01T13:35:34Z,160.0,348.137,180.6,1609.34,83.0,86.0,16.410094072657746,20.120400000000004,72.0,83.0,167.0
10,166.0,2017-10-01T13:40:49Z,166.0,313.967,181.20000000000005,1414.47,83.0,83.0,16.410094072657746,18.6444,21.0,26.0,170.0
10,173.0,2017-10-01T13:46:39Z,169.0,350.456,198.20000000000005,1609.34,83.0,95.0,16.410094072657746,19.08,106.0,83.0,173.0
11,141.0,2017-10-01T14:23:03Z,135.0,480.458,197.4,1609.34,83.0,101.0,12.024105,14.544,70.0,58.0,146.0
11,141.0,2017-10-01T14:30:54Z,141.0,469.84,197.6,1609.34,83.0,102.0,12.024105,13.2696,117.0,124.0,146.0
12,136.0,2017-10-03T16:18:26Z,139.0,491.927,171.39999999999998,1609.34,81.0,94.0,12.612570738504411,13.8744,119.0,48.0,170.0
12,138.0,2017-10-03T16:25:52Z,143.0,445.952,183.0,1609.34,81.0,102.0,12.612570738504411,13.8384,56.0,43.0,148.0
12,151.0,2017-10-03T16:33:27Z,148.0,454.312,185.4,1609.34,81.0,107.0,12.612570738504411,13.4712,64.0,61.0,153.0
12,149.0,2017-10-03T16:41:09Z,149.0,461.553,189.6,1609.34,81.0,107.0,12.612570738504411,14.04,54.0,55.0,155.0
13,140.0,2017-10-04T23:56:21Z,152.0,442.333,171.79999999999995,1609.34,81.0,98.0,12.113548751156335,18.6084,11.0,46.0,164.0
13,121.0,2017-10-05T00:13:42Z,127.0,1040.768,173.60000000000002,1498.2,80.0,78.0,12.113548751156335,17.0316,27.0,37.0,157.0
13,83.0,2017-10-05T00:18:42Z,98.0,300.625,173.20000000000005,145.18,61.0,11.0,12.113548751156335,11.6208,3.0,3.0,121.0
13,169.0,2017-10-05T00:19:47Z,142.0,64.715,179.79999999999995,423.87,94.0,10.0,12.113548751156335,30.434400000000004,7.0,3.0,169.0
13,169.0,2017-10-05T00:22:02Z,162.0,73.85,170.60000000000002,420.73,85.0,18.0,12.113548751156335,23.814,2.0,11.0,169.0
13,171.0,2017-10-05T00:24:14Z,162.0,70.677,174.60000000000002,422.07,89.0,17.0,12.113548751156335,23.85,3.0,6.0,172.0
13,136.0,2017-10-05T00:25:15Z,152.0,61.532,173.60000000000002,72.78,58.0,14.0,12.113548751156335,21.834000000000003,3.0,2.0,172.0
13,170.0,2017-10-05T00:26:31Z,162.0,75.81,175.20000000000005,410.8,86.0,19.0,12.113548751156335,20.9952,7.0,7.0,170.0
13,131.0,2017-10-05T00:27:32Z,151.0,60.706,176.60000000000002,64.77,70.0,14.0,12.113548751156335,19.7172,7.0,2.0,170.0
13,149.0,2017-10-05T00:28:37Z,159.0,30.351,174.0,47.15,90.0,7.0,12.113548751156335,22.2048,2.0,3.0,167.0
13,169.0,2017-10-05T00:30:19Z,162.0,36.976,169.39999999999998,206.2,86.0,9.0,12.113548751156335,21.6,2.0,7.0,170.0
13,156.0,2017-10-05T00:31:57Z,164.0,30.604,174.60000000000002,37.57,77.0,7.0,12.113548751156335,20.7936,2.0,2.0,170.0
13,170.0,2017-10-05T00:32:34Z,163.0,36.947,171.20000000000005,206.49,87.0,9.0,12.113548751156335,21.6648,2.0,3.0,170.0
13,170.0,2017-10-05T00:33:41Z,163.0,36.512,175.0,209.55,86.0,9.0,12.113548751156335,20.556,11.0,6.0,170.0
13,170.0,2017-10-05T00:35:55Z,164.0,36.27,177.39999999999998,205.82,88.0,9.0,12.113548751156335,21.33,9.0,3.0,170.0
13,162.0,2017-10-05T00:38:40Z,166.0,15.529,179.0,27.28,82.0,4.0,12.113548751156335,21.9672,3.0,2.0,168.0
13,162.0,2017-10-05T00:41:02Z,166.0,18.118,176.0,33.46,87.0,4.0,12.113548751156335,21.4992,2.0,2.0,169.0
13,163.0,2017-10-05T00:52:49Z,164.0,96.452,177.79999999999995,433.3,82.0,25.0,12.113548751156335,17.334000000000003,11.0,15.0,167.0
13,175.0,2017-10-05T00:53:23Z,168.0,33.743,176.39999999999998,213.4,90.0,9.0,12.113548751156335,33.5556,3.0,2.0,175.0
13,119.0,2017-10-05T01:27:14Z,122.0,598.753,176.20000000000005,1609.34,80.0,76.0,12.113548751156335,12.9672,29.0,31.0,130.0
13,121.0,2017-10-05T01:30:04Z,122.0,169.779,172.60000000000002,444.93,81.0,21.0,12.113548751156335,9.6084,10.0,11.0,125.0
13,151.0,2017-10-05T01:38:03Z,140.0,478.827,191.0,1609.34,81.0,94.0,12.113548751156335,14.3424,69.0,55.0,152.0
14,126.0,2017-10-05T23:01:02Z,108.0,98.86,188.0,226.74,82.0,9.0,12.039677130044844,16.794,4.0,22.0,126.0
14,136.0,2017-10-05T23:08:11Z,135.0,326.595,185.0,1120.51,81.0,65.0,12.039677130044844,13.4028,28.0,16.0,145.0
14,137.0,2017-10-05T23:16:55Z,129.0,523.759,175.79999999999995,1609.34,80.0,92.0,12.039677130044844,13.7052,22.0,30.0,142.0
14,140.0,2017-10-05T23:24:41Z,138.0,466.171,185.6,1609.34,82.0,92.0,12.039677130044844,14.04,17.0,7.0,145.0
14,140.0,2017-10-05T23:32:38Z,137.0,477.263,173.20000000000005,1609.34,82.0,85.0,12.039677130044844,12.9996,14.0,31.0,145.0
15,130.0,2017-10-06T18:18:27Z,129.0,478.75,178.20000000000005,1609.34,82.0,93.0,12.302991780821918,19.7496,44.0,60.0,153.0
15,142.0,2017-10-06T18:26:10Z,135.0,464.122,181.79999999999995,1609.34,81.0,94.0,12.302991780821918,13.302,40.0,38.0,142.0
15,141.0,2017-10-06T18:34:00Z,138.0,469.349,177.20000000000005,1609.34,81.0,92.0,12.302991780821918,12.9312,21.0,24.0,146.0
16,136.0,2017-10-07T13:02:26Z,130.0,554.778,177.79999999999995,1609.34,81.0,97.0,12.583367859466492,12.7656,27.0,123.0,162.0
16,127.0,2017-10-07T13:10:57Z,129.0,510.899,396.6,1609.34,81.0,93.0,12.583367859466492,12.1248,363.0,158.0,139.0
16,135.0,2017-10-07T13:20:40Z,126.0,582.874,168.60000000000002,1609.34,81.0,77.0,12.583367859466492,12.2616,133.0,341.0,136.0
16,96.0,2017-10-07T13:31:25Z,133.0,646.196,251.0,1609.34,80.0,91.0,12.583367859466492,12.8988,141.0,121.0,143.0
16,152.0,2017-10-07T13:38:48Z,140.0,442.515,174.60000000000002,1609.34,82.0,85.0,12.583367859466492,13.7376,54.0,123.0,152.0
16,76.0,2017-10-07T13:51:28Z,150.0,759.198,176.79999999999995,1265.74,82.0,79.0,12.583367859466492,14.1768,17.0,15.0,153.0
16,134.0,2017-10-07T13:54:26Z,131.0,178.117,174.39999999999998,628.73,81.0,29.0,12.583367859466492,14.2092,8.0,11.0,146.0
16,158.0,2017-10-07T13:57:42Z,162.0,59.075,168.0,203.3,83.0,15.0,12.583367859466492,23.2776,2.0,12.0,168.0
16,146.0,2017-10-07T13:59:55Z,150.0,107.874,181.0,285.43,74.0,24.0,12.583367859466492,22.809600000000003,9.0,4.0,171.0
16,171.0,2017-10-07T14:05:36Z,165.0,21.088,183.0,129.38,91.0,5.0,12.583367859466492,24.015600000000003,7.0,2.0,171.0
16,162.0,2017-10-07T14:06:35Z,166.0,59.106,176.39999999999998,192.71,82.0,15.0,12.583367859466492,23.0436,2.0,7.0,172.0
16,163.0,2017-10-07T14:07:55Z,166.0,56.747,177.20000000000005,196.5,83.0,15.0,12.583367859466492,22.572,2.0,3.0,172.0
16,160.0,2017-10-07T14:09:35Z,166.0,79.664,180.4,265.06,82.0,21.0,12.583367859466492,24.1164,2.0,2.0,175.0
16,147.0,2017-10-07T14:16:22Z,128.0,407.25,176.39999999999998,230.25,80.0,6.0,12.583367859466492,14.2776,3.0,3.0,160.0
16,171.0,2017-10-07T14:22:06Z,166.0,343.712,180.79999999999995,1609.34,84.0,91.0,12.583367859466492,19.1808,33.0,27.0,171.0
17,156.0,2017-10-08T13:00:09Z,162.0,522.141,187.20000000000005,1609.34,83.0,98.0,10.105417808219178,16.1568,80.0,79.0,176.0
17,60.0,2017-10-08T13:31:42Z,154.0,1892.794,197.0,778.38,83.0,47.0,10.105417808219178,15.552,41.0,50.0,163.0
17,142.0,2017-10-08T13:53:16Z,153.0,146.898,187.20000000000005,425.71,83.0,25.0,10.105417808219178,15.1812,16.0,28.0,170.0
17,137.0,2017-10-08T14:03:14Z,133.0,597.777,184.79999999999995,1609.34,82.0,92.0,10.105417808219178,14.1768,85.0,86.0,154.0
18,144.0,2017-10-10T20:57:32Z,131.0,434.53,171.0,1609.34,81.0,84.0,13.271572904707233,16.4592,47.0,66.0,144.0
18,142.0,2017-10-10T21:04:45Z,140.0,433.202,176.0,1609.34,81.0,93.0,13.271572904707233,14.644799999999998,52.0,47.0,148.0
18,159.0,2017-10-10T21:12:02Z,143.0,436.989,183.0,1609.34,81.0,94.0,13.271572904707233,14.8464,27.0,19.0,162.0
18,150.0,2017-10-10T21:19:20Z,156.0,438.437,179.79999999999995,1609.34,81.0,109.0,13.271572904707233,16.1568,47.0,55.0,167.0
18,148.0,2017-10-10T21:26:38Z,145.0,437.387,179.79999999999995,1609.34,82.0,93.0,13.271572904707233,15.0804,47.0,41.0,156.0
18,145.0,2017-10-10T21:34:08Z,150.0,450.216,204.4,1609.34,82.0,93.0,13.271572904707233,15.4512,111.0,61.0,157.0
19,147.0,2017-10-11T23:54:34Z,139.0,462.184,169.60000000000002,1609.34,81.0,97.0,11.82261848004374,15.048,74.0,136.0,158.0
19,139.0,2017-10-12T00:07:53Z,140.0,798.042,162.20000000000005,1609.34,82.0,85.0,11.82261848004374,18.2736,37.0,37.0,162.0
19,86.0,2017-10-12T00:14:26Z,134.0,392.871,171.0,275.74,80.0,17.0,11.82261848004374,11.286,15.0,6.0,157.0
19,165.0,2017-10-12T00:15:45Z,144.0,79.126,179.39999999999998,415.24,86.0,15.0,11.82261848004374,22.3056,9.0,2.0,164.0
19,168.0,2017-10-12T00:17:07Z,169.0,82.09,174.39999999999998,433.68,84.0,22.0,11.82261848004374,19.6488,6.0,11.0,171.0
19,171.0,2017-10-12T00:18:31Z,170.0,83.68,175.39999999999998,432.13,83.0,23.0,11.82261848004374,19.2456,8.0,6.0,172.0
19,172.0,2017-10-12T00:19:54Z,171.0,82.96,175.60000000000002,436.48,83.0,23.0,11.82261848004374,18.9108,6.0,7.0,173.0
19,89.0,2017-10-12T00:23:54Z,112.0,240.288,174.20000000000005,138.01,60.0,16.0,11.82261848004374,18.9792,4.0,5.0,172.0
19,165.0,2017-10-12T00:25:14Z,154.0,80.077,177.39999999999998,415.18,85.0,19.0,11.82261848004374,20.6928,6.0,4.0,166.0
19,171.0,2017-10-12T00:26:38Z,170.0,84.377,178.39999999999998,430.76,84.0,23.0,11.82261848004374,18.3744,3.0,3.0,173.0
19,172.0,2017-10-12T00:28:02Z,173.0,83.964,176.39999999999998,428.41,83.0,23.0,11.82261848004374,18.4752,6.0,7.0,174.0
19,172.0,2017-10-12T00:29:26Z,173.0,83.069,174.79999999999995,438.86,84.0,23.0,11.82261848004374,19.2816,3.0,3.0,175.0
19,96.0,2017-10-12T00:33:26Z,132.0,240.872,175.60000000000002,130.5,60.0,15.0,11.82261848004374,19.3824,7.0,3.0,172.0
19,168.0,2017-10-12T00:34:46Z,152.0,79.162,181.20000000000005,423.45,84.0,16.0,11.82261848004374,20.2896,9.0,8.0,167.0
19,173.0,2017-10-12T00:37:36Z,173.0,85.465,180.20000000000005,435.76,83.0,23.0,11.82261848004374,18.4752,6.0,2.0,174.0
19,173.0,2017-10-12T00:38:59Z,174.0,82.991,178.39999999999998,433.85,84.0,23.0,11.82261848004374,18.6444,3.0,5.0,175.0
19,98.0,2017-10-12T00:43:00Z,135.0,241.063,178.20000000000005,137.11,59.0,15.0,11.82261848004374,18.7092,9.0,9.0,174.0
19,168.0,2017-10-12T00:44:20Z,151.0,80.628,177.60000000000002,411.01,83.0,15.0,11.82261848004374,19.1808,7.0,8.0,167.0
19,171.0,2017-10-12T00:45:46Z,170.0,85.941,178.20000000000005,427.88,83.0,23.0,11.82261848004374,18.7776,6.0,5.0,171.0
19,174.0,2017-10-12T00:47:13Z,172.0,86.737,180.0,438.54,83.0,24.0,11.82261848004374,18.1044,8.0,8.0,174.0
19,174.0,2017-10-12T00:48:34Z,174.0,80.677,178.79999999999995,432.89,85.0,22.0,11.82261848004374,19.548,10.0,8.0,177.0
19,102.0,2017-10-12T00:54:06Z,119.0,332.298,171.0,58.12,65.0,12.0,11.82261848004374,19.6164,2.0,5.0,174.0
20,134.0,2017-10-12T20:22:53Z,132.0,473.097,185.79999999999995,1609.34,81.0,75.0,12.374430757632869,15.1164,29.0,24.0,154.0
20,128.0,2017-10-12T20:30:46Z,132.0,473.382,178.60000000000002,1609.34,81.0,93.0,12.374430757632869,12.8304,36.0,43.0,138.0
20,133.0,2017-10-12T20:38:42Z,132.0,476.339,178.79999999999995,1609.34,81.0,88.0,12.374430757632869,12.528,41.0,42.0,138.0
20,140.0,2017-10-12T20:46:23Z,137.0,460.191,178.60000000000002,1609.34,80.0,89.0,12.374430757632869,13.1328,29.0,28.0,142.0
20,141.0,2017-10-12T20:54:18Z,138.0,474.802,184.79999999999995,1609.34,81.0,86.0,12.374430757632869,14.04,34.0,31.0,148.0
20,146.0,2017-10-12T21:01:50Z,142.0,451.862,194.6,1609.34,82.0,87.0,12.374430757632869,15.4188,65.0,54.0,147.0
21,141.0,2017-10-13T18:03:17Z,143.0,471.547,210.0,1609.34,81.0,104.0,12.522548884381338,19.08,30.0,27.0,166.0
21,81.0,2017-10-13T18:09:00Z,145.0,343.363,172.60000000000002,781.33,81.0,46.0,12.522548884381338,18.9792,20.0,58.0,152.0
22,149.0,2017-10-15T13:43:35Z,146.0,446.364,170.79999999999995,1609.34,81.0,102.0,14.719193533487298,20.6244,70.0,74.0,163.0
22,166.0,2017-10-15T13:51:12Z,157.0,357.357,177.0,1609.34,82.0,94.0,14.719193533487298,17.7696,27.0,21.0,166.0
22,165.0,2017-10-15T13:57:19Z,164.0,366.993,178.60000000000002,1609.34,81.0,98.0,14.719193533487298,16.56,30.0,28.0,167.0
22,165.0,2017-10-15T14:03:32Z,165.0,373.297,172.79999999999995,1609.34,81.0,100.0,14.719193533487298,15.9876,10.0,17.0,167.0
22,166.0,2017-10-15T14:09:42Z,166.0,369.695,169.60000000000002,1609.34,82.0,100.0,14.719193533487298,16.2252,19.0,19.0,169.0
22,163.0,2017-10-15T14:16:51Z,161.0,429.804,168.39999999999998,1609.34,81.0,99.0,14.719193533487298,17.0316,23.0,20.0,167.0
22,166.0,2017-10-15T14:23:12Z,166.0,380.405,170.79999999999995,1609.34,80.0,102.0,14.719193533487298,15.753600000000002,19.0,18.0,168.0
22,169.0,2017-10-15T14:29:30Z,167.0,377.768,185.4,1609.34,81.0,100.0,14.719193533487298,15.9228,34.0,20.0,169.0
22,170.0,2017-10-15T14:35:31Z,168.0,361.372,167.39999999999998,1609.34,82.0,98.0,14.719193533487298,17.9028,47.0,65.0,171.0
23,157.0,2017-10-16T23:45:21Z,142.0,413.43,176.39999999999998,1609.34,80.0,92.0,14.417747882736156,19.818,57.0,79.0,158.0
23,163.0,2017-10-16T23:51:49Z,160.0,387.274,180.6,1609.34,81.0,103.0,14.417747882736156,15.9552,34.0,33.0,165.0
23,163.0,2017-10-16T23:59:06Z,156.0,437.672,168.39999999999998,1609.34,81.0,98.0,14.417747882736156,18.5076,63.0,72.0,164.0
24,136.0,2017-10-19T00:09:32Z,152.0,789.732,171.39999999999998,1609.34,80.0,98.0,12.1412274251497,16.693199999999997,22.0,47.0,185.0
24,156.0,2017-10-19T00:12:05Z,147.0,153.443,176.20000000000005,530.47,78.0,35.0,12.1412274251497,12.9672,7.0,4.0,164.0
24,167.0,2017-10-19T00:17:07Z,145.0,78.9,173.60000000000002,427.57,84.0,17.0,12.1412274251497,21.4308,12.0,6.0,167.0
24,172.0,2017-10-19T00:18:25Z,169.0,77.98,175.60000000000002,430.83,84.0,22.0,12.1412274251497,20.556,7.0,6.0,172.0
24,113.0,2017-10-19T00:20:06Z,141.0,101.009,174.0,80.38,65.0,15.0,12.1412274251497,20.1528,4.0,7.0,172.0
24,170.0,2017-10-19T00:21:24Z,154.0,78.198,172.79999999999995,418.12,84.0,17.0,12.1412274251497,20.7936,7.0,7.0,170.0
24,174.0,2017-10-19T00:22:46Z,172.0,81.565,174.0,426.96,83.0,23.0,12.1412274251497,19.2132,7.0,6.0,174.0
24,115.0,2017-10-19T00:24:26Z,144.0,100.624,171.60000000000002,76.64,59.0,12.0,12.1412274251497,18.846,2.0,5.0,174.0
24,171.0,2017-10-19T00:25:46Z,155.0,79.515,174.0,425.41,82.0,18.0,12.1412274251497,20.2536,9.0,7.0,171.0
24,173.0,2017-10-19T00:27:08Z,173.0,81.551,173.39999999999998,435.26,83.0,23.0,12.1412274251497,19.1808,9.0,10.0,175.0
24,116.0,2017-10-19T00:28:48Z,146.0,100.896,176.0,72.92,70.0,14.0,12.1412274251497,19.1808,6.0,2.0,173.0
24,170.0,2017-10-19T00:30:09Z,159.0,80.65,177.39999999999998,423.92,82.0,19.0,12.1412274251497,19.7496,11.0,8.0,172.0
24,173.0,2017-10-19T00:31:33Z,172.0,84.025,171.60000000000002,423.76,82.0,23.0,12.1412274251497,18.4752,5.0,13.0,174.0
24,120.0,2017-10-19T00:33:14Z,146.0,100.391,173.20000000000005,71.8,64.0,15.0,12.1412274251497,18.1728,7.0,3.0,173.0
24,171.0,2017-10-19T00:34:36Z,159.0,82.096,176.79999999999995,422.56,81.0,19.0,12.1412274251497,19.8504,6.0,6.0,171.0
24,174.0,2017-10-19T00:35:59Z,173.0,83.387,171.20000000000005,431.26,83.0,23.0,12.1412274251497,18.5436,5.0,9.0,174.0
24,170.0,2017-10-19T00:39:03Z,160.0,82.708,169.39999999999998,422.44,83.0,19.0,12.1412274251497,18.9108,2.0,8.0,172.0
24,173.0,2017-10-19T00:40:27Z,173.0,83.973,176.20000000000005,433.61,83.0,24.0,12.1412274251497,18.342,5.0,3.0,174.0
24,127.0,2017-10-19T00:42:08Z,152.0,101.0,174.79999999999995,71.14,60.0,15.0,12.1412274251497,18.3744,9.0,6.0,174.0
24,172.0,2017-10-19T00:43:30Z,161.0,82.443,174.60000000000002,416.77,82.0,19.0,12.1412274251497,18.9792,7.0,8.0,172.0
24,174.0,2017-10-19T00:44:57Z,173.0,86.442,177.20000000000005,434.02,82.0,24.0,12.1412274251497,18.3744,6.0,6.0,175.0
24,173.0,2017-10-19T00:47:59Z,162.0,80.693,173.0,416.72,83.0,18.0,12.1412274251497,19.314,3.0,7.0,174.0
24,175.0,2017-10-19T00:49:17Z,175.0,78.307,175.60000000000002,422.88,85.0,22.0,12.1412274251497,19.7172,6.0,5.0,177.0
